Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG05AP052000S900,2024.09,212,Experimental,Dollars,6,A,Consolidated accounts - table 1.3,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG05AP052000S900,2024.12,1600,Experimental,Dollars,6,A,Consolidated accounts - table 1.3,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG05AP052000S900,2025.03,-413,Experimental,Dollars,6,A,Consolidated accounts - table 1.3,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG05AP052000S900,2025.06,-3587,Experimental,Dollars,6,A,Consolidated accounts - table 1.3,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03SB01GE00S900,2011.06,52560,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03SB01GE00S900,2011.09,53357,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03SB01GE00S900,2011.12,53664,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03SB01GE00S900,2012.03,53663,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03SB01GE00S900,2012.06,54513,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03SB01GE00S900,2012.09,54017,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03SB01GE00S900,2012.12,54165,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03SB01GE00S900,2013.03,55245,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03SB01GE00S900,2013.06,55756,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03SB01GE00S900,2013.09,57574,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03SB01GE00S900,2013.12,59603,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03SB01GE00S900,2014.03,59867,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03SB01GE00S900,2014.06,60007,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03SB01GE00S900,2014.09,60355,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03SB01GE00S900,2014.12,60853,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03SB01GE00S900,2015.03,61701,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03SB01GE00S900,2015.06,62962,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03SB01GE00S900,2015.09,63572,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03SB01GE00S900,2015.12,63745,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03SB01GE00S900,2016.03,65320,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03SB01GE00S900,2016.06,66291,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SB01GE00S900,2016.09,67157,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SB01GE00S900,2016.12,68079,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SB01GE00S900,2017.03,70053,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SB01GE00S900,2017.06,70464,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SB01GE00S900,2017.09,72069,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SB01GE00S900,2017.12,73818,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SB01GE00S900,2018.03,74398,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SB01GE00S900,2018.06,75271,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SB01GE00S900,2018.09,75834,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SB01GE00S900,2018.12,76844,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SB01GE00S900,2019.03,78309,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SB01GE00S900,2019.06,79348,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SB01GE00S900,2019.09,80378,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SB01GE00S900,2019.12,81766,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03SB01GE00S900,2020.03,81810,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03SB01GE00S900,2020.06,73596,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03SB01GE00S900,2020.09,83856,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03SB01GE00S900,2020.12,84401,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03SB01GE00S900,2021.03,86596,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03SB01GE00S900,2021.06,88449,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03SB01GE00S900,2021.09,86561,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SB01GE00S900,2021.12,91239,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SB01GE00S900,2022.03,92610,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SB01GE00S900,2022.06,95202,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SB01GE00S900,2022.09,97933,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SB01GE00S900,2022.12,99920,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SB01GE00S900,2023.03,100586,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SB01GE00S900,2023.06,103141,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SB01GE00S900,2023.09,104503,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03SB01GE00S900,2023.12,103795,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03SB01GE00S900,2024.03,105781,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03SB01GE00S900,2024.06,106078,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03SB01GE00S900,2024.09,106425,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03SB01GE00S900,2024.12,108511,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03SB01GE00S900,2025.03,110482,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03SB01GE00S900,2025.06,110624,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GE,Gross domestic product - expenditure measure,,,,,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03SB01GI00S900,2011.06,52504,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03SB01GI00S900,2011.09,53468,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03SB01GI00S900,2011.12,53679,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03SB01GI00S900,2012.03,53609,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03SB01GI00S900,2012.06,54525,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03SB01GI00S900,2012.09,54023,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03SB01GI00S900,2012.12,54213,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03SB01GI00S900,2013.03,55225,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03SB01GI00S900,2013.06,55784,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03SB01GI00S900,2013.09,57746,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03SB01GI00S900,2013.12,59597,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03SB01GI00S900,2014.03,59686,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03SB01GI00S900,2014.06,59972,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03SB01GI00S900,2014.09,60305,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03SB01GI00S900,2014.12,60975,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03SB01GI00S900,2015.03,61705,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03SB01GI00S900,2015.06,62902,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03SB01GI00S900,2015.09,63573,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03SB01GI00S900,2015.12,63902,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03SB01GI00S900,2016.03,65259,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03SB01GI00S900,2016.06,66244,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SB01GI00S900,2016.09,67048,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SB01GI00S900,2016.12,68345,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SB01GI00S900,2017.03,70062,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SB01GI00S900,2017.06,70537,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SB01GI00S900,2017.09,71975,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SB01GI00S900,2017.12,73968,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SB01GI00S900,2018.03,74541,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SB01GI00S900,2018.06,75526,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SB01GI00S900,2018.09,75813,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SB01GI00S900,2018.12,76950,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SB01GI00S900,2019.03,78292,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SB01GI00S900,2019.06,79538,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SB01GI00S900,2019.09,80409,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SB01GI00S900,2019.12,81694,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03SB01GI00S900,2020.03,81939,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03SB01GI00S900,2020.06,73930,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03SB01GI00S900,2020.09,83909,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03SB01GI00S900,2020.12,84375,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03SB01GI00S900,2021.03,86518,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03SB01GI00S900,2021.06,88714,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03SB01GI00S900,2021.09,86736,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SB01GI00S900,2021.12,91048,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SB01GI00S900,2022.03,92430,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SB01GI00S900,2022.06,95370,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SB01GI00S900,2022.09,97896,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SB01GI00S900,2022.12,99930,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SB01GI00S900,2023.03,100246,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SB01GI00S900,2023.06,103082,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SB01GI00S900,2023.09,104063,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03SB01GI00S900,2023.12,103578,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03SB01GI00S900,2024.03,105154,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03SB01GI00S900,2024.06,105659,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03SB01GI00S900,2024.09,105580,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03SB01GI00S900,2024.12,107629,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03SB01GI00S900,2025.03,109285,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03SB01GI00S900,2025.06,109029,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03SB02G000S900,2011.06,23132,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03SB02G000S900,2011.09,23717,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03SB02G000S900,2011.12,23693,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03SB02G000S900,2012.03,23186,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03SB02G000S900,2012.06,23936,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03SB02G000S900,2012.09,23325,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03SB02G000S900,2012.12,23244,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03SB02G000S900,2013.03,23974,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03SB02G000S900,2013.06,24212,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03SB02G000S900,2013.09,25905,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03SB02G000S900,2013.12,27009,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2013,12
