Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG03SB01GI00S900,2016.12,68343,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SB01GI00S900,2017.03,70066,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SB01GI00S900,2017.06,70537,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SB01GI00S900,2017.09,71977,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SB01GI00S900,2017.12,73964,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SB01GI00S900,2018.03,74543,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SB01GI00S900,2018.06,75528,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SB01GI00S900,2018.09,75813,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SB01GI00S900,2018.12,76942,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SB01GI00S900,2019.03,78300,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SB01GI00S900,2019.06,79537,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SB01GI00S900,2019.09,80404,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SB01GI00S900,2019.12,81690,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03SB01GI00S900,2020.03,81956,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03SB01GI00S900,2020.06,73923,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03SB01GI00S900,2020.09,83903,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03SB01GI00S900,2020.12,84374,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03SB01GI00S900,2021.03,86547,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03SB01GI00S900,2021.06,88690,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03SB01GI00S900,2021.09,86716,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SB01GI00S900,2021.12,91059,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SB01GI00S900,2022.03,92507,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SB01GI00S900,2022.06,95285,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SB01GI00S900,2022.09,97856,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SB01GI00S900,2022.12,99967,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SB01GI00S900,2023.03,100395,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SB01GI00S900,2023.06,103085,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SB01GI00S900,2023.09,104072,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03SB01GI00S900,2023.12,103726,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03SB01GI00S900,2024.03,105297,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03SB01GI00S900,2024.06,105571,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03SB01GI00S900,2024.09,105675,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03SB01GI00S900,2024.12,107798,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03SB01GI00S900,2025.03,109865,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B01GI,Gross domestic product - income measure,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03SB02G000S900,2011.06,23132,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03SB02G000S900,2011.09,23717,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03SB02G000S900,2011.12,23693,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03SB02G000S900,2012.03,23185,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03SB02G000S900,2012.06,23937,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03SB02G000S900,2012.09,23325,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03SB02G000S900,2012.12,23244,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03SB02G000S900,2013.03,23974,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03SB02G000S900,2013.06,24211,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03SB02G000S900,2013.09,25905,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03SB02G000S900,2013.12,27009,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03SB02G000S900,2014.03,26955,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03SB02G000S900,2014.06,26734,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03SB02G000S900,2014.09,26500,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03SB02G000S900,2014.12,26557,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03SB02G000S900,2015.03,27211,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03SB02G000S900,2015.06,27871,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03SB02G000S900,2015.09,27825,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03SB02G000S900,2015.12,27891,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03SB02G000S900,2016.03,28410,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03SB02G000S900,2016.06,28898,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SB02G000S900,2016.09,29309,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SB02G000S900,2016.12,30504,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SB02G000S900,2017.03,31186,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SB02G000S900,2017.06,31399,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SB02G000S900,2017.09,32218,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SB02G000S900,2017.12,33280,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SB02G000S900,2018.03,33336,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SB02G000S900,2018.06,34074,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SB02G000S900,2018.09,33555,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SB02G000S900,2018.12,33489,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SB02G000S900,2019.03,34790,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SB02G000S900,2019.06,34990,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SB02G000S900,2019.09,35294,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SB02G000S900,2019.12,35757,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03SB02G000S900,2020.03,39273,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03SB02G000S900,2020.06,38648,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03SB02G000S900,2020.09,39505,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03SB02G000S900,2020.12,37500,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03SB02G000S900,2021.03,38408,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03SB02G000S900,2021.06,38506,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03SB02G000S900,2021.09,40725,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SB02G000S900,2021.12,43113,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SB02G000S900,2022.03,41621,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SB02G000S900,2022.06,42563,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SB02G000S900,2022.09,43368,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SB02G000S900,2022.12,44670,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SB02G000S900,2023.03,44103,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SB02G000S900,2023.06,45688,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SB02G000S900,2023.09,45224,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03SB02G000S900,2023.12,43672,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03SB02G000S900,2024.03,44550,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03SB02G000S900,2024.06,44291,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03SB02G000S900,2024.09,44553,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03SB02G000S900,2024.12,46580,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03SB02G000S900,2025.03,47534,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03SB05GNE0S900,2011.06,51321,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03SB05GNE0S900,2011.09,52420,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03SB05GNE0S900,2011.12,52410,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03SB05GNE0S900,2012.03,53866,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03SB05GNE0S900,2012.06,54075,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03SB05GNE0S900,2012.09,53405,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03SB05GNE0S900,2012.12,54034,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03SB05GNE0S900,2013.03,55012,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03SB05GNE0S900,2013.06,55586,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03SB05GNE0S900,2013.09,57310,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03SB05GNE0S900,2013.12,57984,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03SB05GNE0S900,2014.03,58319,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03SB05GNE0S900,2014.06,59319,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03SB05GNE0S900,2014.09,60108,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03SB05GNE0S900,2014.12,60539,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03SB05GNE0S900,2015.03,61019,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03SB05GNE0S900,2015.06,62524,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03SB05GNE0S900,2015.09,62883,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03SB05GNE0S900,2015.12,63295,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03SB05GNE0S900,2016.03,64312,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03SB05GNE0S900,2016.06,65552,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SB05GNE0S900,2016.09,66592,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SB05GNE0S900,2016.12,67565,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SB05GNE0S900,2017.03,69749,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SB05GNE0S900,2017.06,69534,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SB05GNE0S900,2017.09,71005,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SB05GNE0S900,2017.12,73020,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SB05GNE0S900,2018.03,74473,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SB05GNE0S900,2018.06,75471,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SB05GNE0S900,2018.09,76255,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SB05GNE0S900,2018.12,76899,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SB05GNE0S900,2019.03,77782,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SB05GNE0S900,2019.06,79590,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SB05GNE0S900,2019.09,80911,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SB05GNE0S900,2019.12,81578,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03SB05GNE0S900,2020.03,80417,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03SB05GNE0S900,2020.06,72035,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03SB05GNE0S900,2020.09,82903,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03SB05GNE0S900,2020.12,84927,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03SB05GNE0S900,2021.03,90316,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03SB05GNE0S900,2021.06,89521,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03SB05GNE0S900,2021.09,89684,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SB05GNE0S900,2021.12,95027,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SB05GNE0S900,2022.03,98864,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SB05GNE0S900,2022.06,100795,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SB05GNE0S900,2022.09,102674,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SB05GNE0S900,2022.12,105629,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SB05GNE0S900,2023.03,105462,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SB05GNE0S900,2023.06,106709,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,6
